t=2025-10-19T08:38:33-0700 lvl=info msg="no configuration paths supplied"
t=2025-10-19T08:38:33-0700 lvl=info msg="using configuration at default config path" path="/Users/evangelineng/Library/Application Support/ngrok/ngrok.yml"
t=2025-10-19T08:38:33-0700 lvl=info msg="open config file" path="/Users/evangelineng/Library/Application Support/ngrok/ngrok.yml" err=nil
t=2025-10-19T09:15:03-0700 lvl=info msg="join connections" obj=join id=8189ba5a8961 l=127.0.0.1:3000 r=136.24.37.74:61426
t=2025-10-19T09:15:06-0700 lvl=info msg="join connections" obj=join id=e3b2b6a93178 l=127.0.0.1:3000 r=136.24.37.74:61426
t=2025-10-19T09:16:34-0700 lvl=info msg="join connections" obj=join id=d2c42ca8c085 l=127.0.0.1:3000 r=136.24.37.74:58325
t=2025-10-19T09:16:34-0700 lvl=info msg="join connections" obj=join id=1db87717df9e l=127.0.0.1:3000 r=136.24.37.74:58325
t=2025-10-19T09:16:34-0700 lvl=info msg="join connections" obj=join id=e84c26e5ad52 l=127.0.0.1:3000 r=136.24.37.74:58325
t=2025-10-19T09:16:34-0700 lvl=info msg="join connections" obj=join id=e224e6a7eb99 l=127.0.0.1:3000 r=136.24.37.74:58325
t=2025-10-19T09:16:34-0700 lvl=info msg="join connections" obj=join id=79787cb99e4c l=127.0.0.1:3000 r=136.24.37.74:58325
t=2025-10-19T09:16:34-0700 lvl=info msg="join connections" obj=join id=0292a4d154c2 l=127.0.0.1:3000 r=136.24.37.74:58327
t=2025-10-19T09:16:34-0700 lvl=info msg="join connections" obj=join id=62daf7ac58d9 l=127.0.0.1:3000 r=136.24.37.74:58328
t=2025-10-19T09:16:34-0700 lvl=info msg="join connections" obj=join id=95b9df68ffca l=127.0.0.1:3000 r=136.24.37.74:58329
t=2025-10-19T09:17:31-0700 lvl=info msg="join connections" obj=join id=1479d10fd611 l=127.0.0.1:3000 r=136.24.37.74:62314
t=2025-10-19T09:17:31-0700 lvl=info msg="join connections" obj=join id=19ee849bfb91 l=127.0.0.1:3000 r=136.24.37.74:62314
t=2025-10-19T09:17:31-0700 lvl=info msg="join connections" obj=join id=d8584430788a l=127.0.0.1:3000 r=136.24.37.74:62314
t=2025-10-19T09:17:31-0700 lvl=info msg="join connections" obj=join id=92f7969f0810 l=127.0.0.1:3000 r=136.24.37.74:62314
t=2025-10-19T09:17:31-0700 lvl=info msg="join connections" obj=join id=238beb559574 l=127.0.0.1:3000 r=136.24.37.74:62314
t=2025-10-19T09:17:31-0700 lvl=info msg="join connections" obj=join id=50f397d82453 l=127.0.0.1:3000 r=136.24.37.74:62327
t=2025-10-19T09:17:32-0700 lvl=info msg="join connections" obj=join id=61be73e45558 l=127.0.0.1:3000 r=136.24.37.74:62332
t=2025-10-19T09:17:32-0700 lvl=info msg="join connections" obj=join id=6621f5657984 l=127.0.0.1:3000 r=136.24.37.74:62336
t=2025-10-19T09:22:33-0700 lvl=info msg="join connections" obj=join id=2756306e4dc1 l=127.0.0.1:3000 r=136.24.37.74:64282
t=2025-10-19T09:22:44-0700 lvl=info msg="join connections" obj=join id=4eb553531113 l=127.0.0.1:3000 r=136.24.37.74:64341
t=2025-10-19T09:22:52-0700 lvl=info msg="join connections" obj=join id=5018fc216590 l=127.0.0.1:3000 r=136.24.37.74:64390
t=2025-10-19T09:22:59-0700 lvl=info msg="join connections" obj=join id=c4c0bb30821e l=127.0.0.1:3000 r=136.24.37.74:64440
t=2025-10-19T09:24:46-0700 lvl=info msg="join connections" obj=join id=5333ac1dadf1 l=127.0.0.1:3000 r=136.24.37.74:65050
t=2025-10-19T09:24:47-0700 lvl=info msg="join connections" obj=join id=3aab37c5e161 l=127.0.0.1:3000 r=136.24.37.74:65063
t=2025-10-19T09:24:55-0700 lvl=info msg="join connections" obj=join id=c88767edf30d l=127.0.0.1:3000 r=136.24.37.74:65108
t=2025-10-19T09:25:05-0700 lvl=info msg="join connections" obj=join id=a843c2969f19 l=127.0.0.1:3000 r=136.24.37.74:65168
t=2025-10-19T09:33:05-0700 lvl=info msg="join connections" obj=join id=3516cc2c2a15 l=127.0.0.1:3000 r=136.24.37.74:51123
t=2025-10-19T09:33:06-0700 lvl=info msg="join connections" obj=join id=b1966b7ca745 l=127.0.0.1:3000 r=136.24.37.74:51123
t=2025-10-19T09:33:06-0700 lvl=info msg="join connections" obj=join id=e70511141034 l=127.0.0.1:3000 r=136.24.37.74:51123
t=2025-10-19T09:33:06-0700 lvl=info msg="join connections" obj=join id=8065950e2cd2 l=127.0.0.1:3000 r=136.24.37.74:51123
t=2025-10-19T09:33:06-0700 lvl=info msg="join connections" obj=join id=c813af978b60 l=127.0.0.1:3000 r=136.24.37.74:51133
t=2025-10-19T09:33:06-0700 lvl=info msg="join connections" obj=join id=0066a5d43440 l=127.0.0.1:3000 r=136.24.37.74:51123
t=2025-10-19T09:33:06-0700 lvl=info msg="join connections" obj=join id=fe1c8dce5db3 l=127.0.0.1:3000 r=136.24.37.74:51138
t=2025-10-19T09:33:06-0700 lvl=info msg="join connections" obj=join id=f458a359f9dd l=127.0.0.1:3000 r=136.24.37.74:51142
t=2025-10-19T09:34:07-0700 lvl=info msg="join connections" obj=join id=5156e0f24e73 l=127.0.0.1:3000 r=136.24.37.74:51525
t=2025-10-19T09:34:07-0700 lvl=info msg="join connections" obj=join id=848a4621cabc l=127.0.0.1:3000 r=136.24.37.74:51525
t=2025-10-19T09:34:17-0700 lvl=info msg="join connections" obj=join id=e40c96e8fabe l=127.0.0.1:3000 r=136.24.37.74:51580
t=2025-10-19T09:34:17-0700 lvl=info msg="join connections" obj=join id=f179ff6ef7fe l=127.0.0.1:3000 r=136.24.37.74:51580
t=2025-10-19T09:34:17-0700 lvl=info msg="join connections" obj=join id=ef30bba89ef5 l=127.0.0.1:3000 r=136.24.37.74:51580
t=2025-10-19T09:34:17-0700 lvl=info msg="join connections" obj=join id=6d34ae47a040 l=127.0.0.1:3000 r=136.24.37.74:51580
t=2025-10-19T09:34:17-0700 lvl=info msg="join connections" obj=join id=819f214c71ad l=127.0.0.1:3000 r=136.24.37.74:51580
t=2025-10-19T09:34:17-0700 lvl=info msg="join connections" obj=join id=03d1ef97610c l=127.0.0.1:3000 r=136.24.37.74:51593
t=2025-10-19T09:34:17-0700 lvl=info msg="join connections" obj=join id=a8d7ca6beaa2 l=127.0.0.1:3000 r=136.24.37.74:51598
t=2025-10-19T09:34:17-0700 lvl=info msg="join connections" obj=join id=81d5a7aa1b88 l=127.0.0.1:3000 r=136.24.37.74:51602
t=2025-10-19T09:34:52-0700 lvl=info msg="join connections" obj=join id=a6af7cb6592b l=127.0.0.1:3000 r=136.24.37.74:51842
t=2025-10-19T09:34:52-0700 lvl=info msg="join connections" obj=join id=b61ddf8a04a9 l=127.0.0.1:3000 r=136.24.37.74:51842
t=2025-10-19T09:34:52-0700 lvl=info msg="join connections" obj=join id=ccffba5366f9 l=127.0.0.1:3000 r=136.24.37.74:51842
t=2025-10-19T09:34:52-0700 lvl=info msg="join connections" obj=join id=c6bdf8321c05 l=127.0.0.1:3000 r=136.24.37.74:51842
t=2025-10-19T09:34:52-0700 lvl=info msg="join connections" obj=join id=9c6fa5d4da77 l=127.0.0.1:3000 r=136.24.37.74:51842
t=2025-10-19T09:34:52-0700 lvl=info msg="join connections" obj=join id=ddde35fd69a0 l=127.0.0.1:3000 r=136.24.37.74:51855
t=2025-10-19T09:34:52-0700 lvl=info msg="join connections" obj=join id=c8459f05c982 l=127.0.0.1:3000 r=136.24.37.74:51860
t=2025-10-19T09:34:52-0700 lvl=info msg="join connections" obj=join id=6166edf08eae l=127.0.0.1:3000 r=136.24.37.74:51864
t=2025-10-19T09:35:22-0700 lvl=info msg="join connections" obj=join id=247c076e21d3 l=127.0.0.1:3000 r=136.24.37.74:52037
t=2025-10-19T09:35:34-0700 lvl=warn msg="failed to open private leg" id=da92f23e58b4 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:34-0700 lvl=warn msg="failed to open private leg" id=00431811a20b privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:34-0700 lvl=warn msg="failed to open private leg" id=027537e6245b privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:35-0700 lvl=warn msg="failed to open private leg" id=769d7522c09e privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:35-0700 lvl=warn msg="failed to open private leg" id=02a07273341c privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:36-0700 lvl=warn msg="failed to open private leg" id=a638a1b9d885 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:36-0700 lvl=warn msg="failed to open private leg" id=e07fc95b2e7b privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:37-0700 lvl=warn msg="failed to open private leg" id=f1bf5eed0cdf privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:37-0700 lvl=warn msg="failed to open private leg" id=4278c03b44ba privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:38-0700 lvl=warn msg="failed to open private leg" id=707f27985b4b privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:38-0700 lvl=warn msg="failed to open private leg" id=924d931e3ea0 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:40-0700 lvl=warn msg="failed to open private leg" id=a37b4d88cf36 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:40-0700 lvl=warn msg="failed to open private leg" id=06eca41c7294 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:41-0700 lvl=warn msg="failed to open private leg" id=e4d57f83d00e privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:41-0700 lvl=warn msg="failed to open private leg" id=9ad658caf96f privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:42-0700 lvl=warn msg="failed to open private leg" id=b5d43aec768d privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:42-0700 lvl=warn msg="failed to open private leg" id=10a44c36fcf9 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:43-0700 lvl=warn msg="failed to open private leg" id=66ff743dc5e5 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:43-0700 lvl=warn msg="failed to open private leg" id=ba3c93dea184 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:44-0700 lvl=warn msg="failed to open private leg" id=56621a0a43d5 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:44-0700 lvl=warn msg="failed to open private leg" id=80c222706b80 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:46-0700 lvl=warn msg="failed to open private leg" id=6f6e54e801b0 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:46-0700 lvl=warn msg="failed to open private leg" id=d0221a32136c privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:47-0700 lvl=warn msg="failed to open private leg" id=d2a51d297ed3 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:47-0700 lvl=warn msg="failed to open private leg" id=66c569d19c6e privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:48-0700 lvl=warn msg="failed to open private leg" id=72f2ae7c4a50 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:48-0700 lvl=warn msg="failed to open private leg" id=a0d2845099db privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:49-0700 lvl=warn msg="failed to open private leg" id=679d3cf328c4 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:50-0700 lvl=warn msg="failed to open private leg" id=79e07a2b0ced privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:50-0700 lvl=warn msg="failed to open private leg" id=1ba353f0caed privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:51-0700 lvl=warn msg="failed to open private leg" id=3891c3d36d24 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:52-0700 lvl=warn msg="failed to open private leg" id=68d3d825fe6d privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:53-0700 lvl=warn msg="failed to open private leg" id=25f21527374d privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:53-0700 lvl=warn msg="failed to open private leg" id=12b8867349c2 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:54-0700 lvl=warn msg="failed to open private leg" id=bb71a503621d privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:55-0700 lvl=warn msg="failed to open private leg" id=5149c96257ee privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:55-0700 lvl=warn msg="failed to open private leg" id=11181b863bbd privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:56-0700 lvl=warn msg="failed to open private leg" id=537c665b1412 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:57-0700 lvl=warn msg="failed to open private leg" id=7ca8fa04bc2a privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:58-0700 lvl=warn msg="failed to open private leg" id=161762ed85cf privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:35:59-0700 lvl=warn msg="failed to open private leg" id=760426ed9ac0 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:00-0700 lvl=warn msg="failed to open private leg" id=1dea2b3fbb44 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:01-0700 lvl=warn msg="failed to open private leg" id=fd8d58f3e065 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:01-0700 lvl=warn msg="failed to open private leg" id=2ca575de2e5e privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:02-0700 lvl=warn msg="failed to open private leg" id=238f633008c0 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:03-0700 lvl=warn msg="failed to open private leg" id=9067346faab1 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:04-0700 lvl=warn msg="failed to open private leg" id=fb4c6d9d401b privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:04-0700 lvl=warn msg="failed to open private leg" id=81674979875d privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:05-0700 lvl=warn msg="failed to open private leg" id=28c668c39f90 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:07-0700 lvl=warn msg="failed to open private leg" id=0f263d8a12fd privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:08-0700 lvl=warn msg="failed to open private leg" id=96b6428eabc8 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:08-0700 lvl=warn msg="failed to open private leg" id=92161b63d822 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:09-0700 lvl=warn msg="failed to open private leg" id=20c4c5133b1c privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:10-0700 lvl=warn msg="failed to open private leg" id=f02b3a67f654 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:11-0700 lvl=warn msg="failed to open private leg" id=7c2efe0ca26f privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:11-0700 lvl=warn msg="failed to open private leg" id=52b925e56beb privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:12-0700 lvl=warn msg="failed to open private leg" id=1f21e222edd4 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:13-0700 lvl=warn msg="failed to open private leg" id=0ccf7ecaccbe privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:14-0700 lvl=warn msg="failed to open private leg" id=8597b3c159b5 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:14-0700 lvl=warn msg="failed to open private leg" id=bffd331d78af privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:15-0700 lvl=warn msg="failed to open private leg" id=3a698df3252a privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:16-0700 lvl=warn msg="failed to open private leg" id=61d919fbd11d privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:17-0700 lvl=warn msg="failed to open private leg" id=b8b85b5471f8 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:18-0700 lvl=warn msg="failed to open private leg" id=2afb382ca80e privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:19-0700 lvl=warn msg="failed to open private leg" id=722e13b39feb privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:20-0700 lvl=warn msg="failed to open private leg" id=d5b59eef5619 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:22-0700 lvl=warn msg="failed to open private leg" id=5a6505392b83 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:23-0700 lvl=warn msg="failed to open private leg" id=305dbf744497 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:24-0700 lvl=warn msg="failed to open private leg" id=41cc20de03f0 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:25-0700 lvl=warn msg="failed to open private leg" id=62a5e9259a78 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:25-0700 lvl=warn msg="failed to open private leg" id=43a9310d149a privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:26-0700 lvl=warn msg="failed to open private leg" id=fdc03868014c privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:28-0700 lvl=warn msg="failed to open private leg" id=ad03a7c95155 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:29-0700 lvl=warn msg="failed to open private leg" id=2b66bb96039f privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:30-0700 lvl=warn msg="failed to open private leg" id=7b0adb66088d privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:30-0700 lvl=warn msg="failed to open private leg" id=9ee9fd9057bb privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:31-0700 lvl=warn msg="failed to open private leg" id=4ef3a3352e93 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:32-0700 lvl=warn msg="failed to open private leg" id=3b9fbd852819 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:33-0700 lvl=warn msg="failed to open private leg" id=52087bd3058a privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:34-0700 lvl=warn msg="failed to open private leg" id=d7b5f888dd3a privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:35-0700 lvl=warn msg="failed to open private leg" id=4600f444b351 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:35-0700 lvl=warn msg="failed to open private leg" id=086121deb9f7 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:36-0700 lvl=warn msg="failed to open private leg" id=db52c8902db6 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:37-0700 lvl=warn msg="failed to open private leg" id=73033a10b17f privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:38-0700 lvl=warn msg="failed to open private leg" id=ba01aebf059e privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:39-0700 lvl=warn msg="failed to open private leg" id=ba9bda6262d5 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:39-0700 lvl=warn msg="failed to open private leg" id=bb12baf91d70 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:41-0700 lvl=warn msg="failed to open private leg" id=9f6bbcbee98b privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:42-0700 lvl=warn msg="failed to open private leg" id=1738436d91be privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:43-0700 lvl=warn msg="failed to open private leg" id=ecfdd6a3dfe2 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:44-0700 lvl=warn msg="failed to open private leg" id=00b550ed787b privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:45-0700 lvl=warn msg="failed to open private leg" id=f729d489b3d6 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:45-0700 lvl=warn msg="failed to open private leg" id=c73247f762ec privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:46-0700 lvl=warn msg="failed to open private leg" id=fb495e575975 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:47-0700 lvl=warn msg="failed to open private leg" id=be83c5907a2d privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:49-0700 lvl=warn msg="failed to open private leg" id=00a30312bf09 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:50-0700 lvl=warn msg="failed to open private leg" id=3fbe711d2cae privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:50-0700 lvl=warn msg="failed to open private leg" id=c8e76e5de81d privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:51-0700 lvl=warn msg="failed to open private leg" id=9ad97f46f48e privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:52-0700 lvl=warn msg="failed to open private leg" id=37480232da6c privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:53-0700 lvl=warn msg="failed to open private leg" id=af9dfa68a2c4 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:53-0700 lvl=warn msg="failed to open private leg" id=b540f76313e7 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:54-0700 lvl=warn msg="failed to open private leg" id=7e8692036a54 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:55-0700 lvl=warn msg="failed to open private leg" id=f99a3391d999 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:56-0700 lvl=warn msg="failed to open private leg" id=10faa1b3acb3 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:56-0700 lvl=warn msg="failed to open private leg" id=5e3d67729f8a privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:57-0700 lvl=warn msg="failed to open private leg" id=50c655e73b67 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:58-0700 lvl=warn msg="failed to open private leg" id=091289aabedb privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:36:59-0700 lvl=warn msg="failed to open private leg" id=364b8f6e83e4 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:00-0700 lvl=warn msg="failed to open private leg" id=caa7baaeabc8 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:00-0700 lvl=warn msg="failed to open private leg" id=6123125d37cb privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:02-0700 lvl=warn msg="failed to open private leg" id=6e94a94529e3 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:03-0700 lvl=warn msg="failed to open private leg" id=c1c402237971 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:04-0700 lvl=warn msg="failed to open private leg" id=aa65478b8239 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:05-0700 lvl=warn msg="failed to open private leg" id=364d949fb549 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:06-0700 lvl=warn msg="failed to open private leg" id=98d28c566317 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:06-0700 lvl=warn msg="failed to open private leg" id=01ec14bd5a3b privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:07-0700 lvl=warn msg="failed to open private leg" id=8102b3dd99bb privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:09-0700 lvl=warn msg="failed to open private leg" id=7c2c2c9614a5 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:10-0700 lvl=warn msg="failed to open private leg" id=f15d458024dd privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:10-0700 lvl=warn msg="failed to open private leg" id=8add485dec3f privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:11-0700 lvl=warn msg="failed to open private leg" id=7a53101584ec privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:12-0700 lvl=warn msg="failed to open private leg" id=5533da32035d privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
